"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"Sirt4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4119",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rab18",0,0,0,0,0,0.268571,0,0.731429,"Low_signal","Open_promoters"
"RpL35",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tre1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gr5a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR44958",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42449",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PGAP1",0.247143,0,0,0,0,0,0,0.752857,"Low_signal","Low_signal"
"cv",0.755,0,0,0,0,0,0,0.245,"Enhancers","Enhancers"
"asRNA:CR45525",0,0,0,0,0,0.468571,0,0.531429,"Low_signal","Open_promoters"
"CG3149",0.292857,0,0,0,0,0.707143,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR42794",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"AdamTS-B",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG33080",0,0,0,1,0,0,0,0,"H1","H1"
"CG15773",0,0,0,1,0,0,0,0,"H1","H1"
"Snx27",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"IntS6",0,0,0,0,0,0.505714,0,0.494286,"Open_promoters","Open_promoters"
"Rtel1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15772",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lin-52",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15771",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45528",0.7,0,0,0,0,0,0,0.3,"Enhancers","Enhancers"
"MAPk-Ak2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG42699",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3097",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42264",0,0,0,1,0,0,0,0,"H1","H1"
"CG3108",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15767",0,0.4675,0.5325,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"mir-4963",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR44832",0,0,0,1,0,0,0,0,"H1","H1"
"CG12239",0,0,0,0.65,0,0,0,0.35,"H1","H1"
"Cpr5C",0,0,0,0.0575,0,0,0,0.9425,"Low_signal","Low_signal"
"Prosbeta2R1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45529",0,0,0,1,0,0,0,0,"H1","H1"
"CG44329",0,0,0,1,0,0,0,0,"H1","H1"
"AgmNAT",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15765",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-6-1Psi",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43264",0.164286,0,0,0,0,0,0,0.835714,"Low_signal","Low_signal"
"CG12729",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43136",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43137",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15764",0,0,0.7375,0,0,0,0,0.2625,"Gene_body_2","Gene_body_2"
"GAA1",0,0,0,0,0,0.347143,0,0.652857,"Low_signal","Open_promoters"
"mof",0,0,0.932857,0,0,0.067143,0,0,"Gene_body_2","Gene_body_2"
"CG16721",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Usp30",0,0,0,0,0,0.59,0,0.41,"Open_promoters","Open_promoters"
"lncRNA:CR45668",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Act5C",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4020",0.135,0,0.115,0,0,0,0,0.75,"Low_signal","Enhancers"
"CG12236",0,0,0,0,0,0.0875,0,0.9125,"Low_signal","Low_signal"
"asRNA:CR44108",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Shmt",0.004286,0,0,0,0,0,0,0.995714,"Low_signal","Low_signal"
"CG3726",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12728",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32756",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6041",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG32755",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG6048",0,0,0,1,0,0,0,0,"H1","H1"
"CG6067",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"fs(1)M3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Grip",0.6975,0,0,0,0,0,0,0.3025,"Enhancers","Enhancers"
"CG5966",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4766",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44498",0,0,0,0,0,0,1,0,"Pc","Pc"
"mab-21",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44499",0,0,0,0,0,0,1,0,"Pc","Pc"
"MCTS1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"rux",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5937",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5921",0,0,0,0.57,0,0,0,0.43,"H1","H1"
"CG43115",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5928",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tsp5D",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4666",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4660",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR44959",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"raptor",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Nep1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Mipp2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ca-alpha1T",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32750",0,0,0,0.198571,0,0,0,0.801429,"Low_signal","Low_signal"
"CG32751",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43090",0,0,0,0.415714,0,0,0,0.584286,"Low_signal","H1"
"vanin-like",0,0,0,1,0,0,0,0,"H1","H1"
"Btnd",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Efr",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sqh",0,0,0,0,0,0.057143,0,0.942857,"Low_signal","Low_signal"
"dtn",0,0,0,0,0,0.3675,0,0.6325,"Low_signal","Open_promoters"
"CG14445",0.7125,0,0,0,0,0,0,0.2875,"Enhancers","Enhancers"
"Rbcn-3A",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Spx",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3781",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"schlank",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Spt6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3566",0,0,0,0,0,0.965714,0,0.034286,"Open_promoters","Open_promoters"
"lncRNA:CR45530",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ubi-p5E",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR32745",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG11700",0.607143,0,0,0,0,0,0,0.392857,"Enhancers","Enhancers"
"Top3beta",0,0,0,0,0,0.728571,0,0.271429,"Open_promoters","Open_promoters"
"wuho",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"mldr",0,0,0,0,0,0.2575,0,0.7425,"Low_signal","Open_promoters"
"Rpt4",0,0,0,0,0,0.635714,0,0.364286,"Open_promoters","Open_promoters"
"CG15892",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3815",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15891",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG12219",0,0,0,0,0,0.592857,0,0.407143,"Open_promoters","Open_promoters"
"CG3823",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG15894",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42240",0,0,0,0.145,0,0,0,0.855,"Low_signal","Low_signal"
"CG3842",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3847",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"ND-B16.6",0,0,0,0,0,0.284286,0,0.715714,"Low_signal","Open_promoters"
"kdn",0,0,0,0,0,0.1775,0,0.8225,"Low_signal","Low_signal"
"swaPsi",0,0,0,0,1,0,0,0,"HP1","HP1"
"swa",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Marf",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44816",0,0.391429,0.428571,0,0,0.18,0,0,"Gene_body_2","Gene_body_2"
"PpV",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33664",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33669",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33668",0,0,0,0.762857,0,0,0,0.237143,"H1","H1"
"CG33667",0,0,0,0.111429,0,0,0,0.888571,"Low_signal","Low_signal"
"CG33666",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33665",0,0,0,0.784286,0,0,0,0.215714,"H1","H1"
"tRNA:Phe-GAA-1-1",0,0,0,0.435,0,0,0,0.565,"Low_signal","H1"
"CG42340",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3918",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3342",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Agxt",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Or-CD10",0,0,0.998571,0,0,0,0,0.001429,"Gene_body_2","Gene_body_2"
"RpL7A",0,0,0,0,0,0.211429,0,0.788571,"Low_signal","Low_signal"
"dx",0,0,0,0,0,0.9975,0,0.0025,"Open_promoters","Open_promoters"
"CG34417",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG17717",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pat1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43832",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"APC7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"pigs",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG14443",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44817",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3226",0,0,0,0,0,0.211429,0,0.788571,"Low_signal","Low_signal"
"Cdc7",0,0,0,0,0,0.1025,0,0.8975,"Low_signal","Low_signal"
"CG3224",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ctr1A",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3198",0,0,0,0,0,0.104286,0,0.895714,"Low_signal","Low_signal"
"Mcm6",0,0,0,0,0,0.2175,0,0.7825,"Low_signal","Low_signal"
"Fum1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"ND-ASHI",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Fum2",0,0,0.6675,0,0,0,0,0.3325,"Gene_body_2","Gene_body_2"
"Pink1",0,0,0,0,0,0.495,0,0.505,"Low_signal","Open_promoters"
"CG44303",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG3184",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG14442",0,0,0,0,0,0.847143,0,0.152857,"Open_promoters","Open_promoters"
"CG14440",0.428571,0,0,0,0,0.047143,0,0.524286,"Low_signal","Enhancers"
"CG14441",0.02,0,0,0,0,0,0,0.98,"Low_signal","Low_signal"
"lncRNA:CR43461",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3168",0.551429,0,0,0,0,0,0,0.448571,"Enhancers","Enhancers"
"snoRNA:Psi28S-3436b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Psi28S-3436a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Psi28S-1060",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Psi28S-1232",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RpL17",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Phe-GAA-1-2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44895",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14439",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44964",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sov",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR43496",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Coq7",0,0,0.1875,0,0,0.8125,0,0,"Open_promoters","Open_promoters"
"shf",0.772857,0,0,0,0,0,0,0.227143,"Enhancers","Enhancers"
"pod1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"C3G",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"iav",0,0.445,0.555,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"xit",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Nf-YC",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Atx-1",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"nonC",0,0,0.51,0,0,0.49,0,0,"Gene_body_2","Gene_body_2"
"mAChR-C",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG14435",0,0,0,0,0,0.315714,0,0.684286,"Low_signal","Open_promoters"
"CG4557",0,0,0,0,0,0.6025,0,0.3975,"Open_promoters","Open_promoters"
"Cht11",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG4558",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR45531",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG43736",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14434",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14431",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR4575",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR32733",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Setd3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4586",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3040",0,0,0.561429,0,0,0.438571,0,0,"Gene_body_2","Gene_body_2"
"lncRNA:CR44084",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"bou",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ogre",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Inx7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43837",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Inx2",0.82,0,0,0,0,0.18,0,0,"Enhancers","Enhancers"
"cm",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG32736",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG42308",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG4593",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3032",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14427",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"nullo",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12541",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4607",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-4956",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46494",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Sxl",0,0,0,0,0,0.21,0,0.79,"Low_signal","Low_signal"
"CG4615",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4617",0,0,0,0,0,0.012857,0,0.987143,"Low_signal","Low_signal"
"CG8300",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"fz4",0,0,0,0,0,0.684286,0,0.315714,"Open_promoters","Open_promoters"
"lncRNA:CR45532",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46245",0,0,0,0,0,0,0.7925,0.2075,"Pc","Pc"
"CG9650",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR32730",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG1958",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG2059",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"unc-119",0.425714,0,0,0,0,0,0,0.574286,"Low_signal","Enhancers"
"brk",0.8475,0,0,0,0,0,0,0.1525,"Enhancers","Enhancers"
"Atg5",0,0,0,0,0,0.528571,0,0.471429,"Open_promoters","Open_promoters"
"Dok",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Acsf3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42780",0,0,0.012857,0,0,0,0,0.987143,"Low_signal","Low_signal"
"CBP",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15034",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1999",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CheA7a",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG42781",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15035",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1677",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44357",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32727",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42246",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42704",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42705",0,0,0,1,0,0,0,0,"H1","H1"
"CG34337",0,0,0,1,0,0,0,0,"H1","H1"
"CG9657",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG15036",0,0,0,0.917143,0,0,0,0.082857,"H1","H1"
"CG32726",0,0,0,1,0,0,0,0,"H1","H1"
"lncRNA:CR45533",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43199",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG11368",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43198",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44500",0.411429,0,0,0,0,0,0.588571,0,"Pc","Pc"
"lncRNA:CR45534",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43278",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43279",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43835",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43138",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32720",0,0,0,0.37,0,0,0.63,0,"Pc","Pc"
"CG32719",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44501",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44502",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG11369",0,0,0,1,0,0,0,0,"H1","H1"
"CG12689",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ct",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR45667",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45666",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45665",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43287",0.6875,0,0,0,0,0,0,0.3125,"Enhancers","Enhancers"
"CHES-1-like",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15478",0.097143,0,0,0,0,0,0,0.902857,"Low_signal","Low_signal"
"Hira",0,0,0,0,0,0.5475,0,0.4525,"Open_promoters","Open_promoters"
"NELF-B",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG12155",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Pdp",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Rab39",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Tom40",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ir7a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34338",0,0,0,0,0,0,0.1575,0.8425,"Low_signal","Low_signal"
"CG32718",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CARPA",0,0,0,0,0,0.4925,0,0.5075,"Low_signal","Open_promoters"
"CG10920",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1409",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ir7b",0,0,0,1,0,0,0,0,"H1","H1"
"asRNA:CR43615",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"dec",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ir7c",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ir7d",0,0,0,0.805714,0,0,0,0.194286,"H1","H1"
"Ir7e",0,0,0,1,0,0,0,0,"H1","H1"
"Ir7f",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ir7g",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10932",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Nek2",0.065714,0,0,0,0,0,0,0.934286,"Low_signal","Low_signal"
"CG45089",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"ND-MNLL",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"p115",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CR11386",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Or-aca2",0,0,0,0,0,0.567143,0,0.432857,"Open_promoters","Open_promoters"
"CR33222",0,0,0,0,0,0.425714,0,0.574286,"Low_signal","Open_promoters"
"RpS6",0,0,0,0,0,0.384286,0,0.615714,"Low_signal","Open_promoters"
"bys",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"dpr14",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"spidey",0,0,0,0,0,0.3275,0,0.6725,"Low_signal","Open_promoters"
"snz",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"hdm",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ykt6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mahe",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Dhdds",0,0,0,0,0,0.07,0,0.93,"Low_signal","Low_signal"
"RpS14a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RpS14b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ubr3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"orion",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15330",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG15332",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR45620",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sn",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sws",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tbh",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15333",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2233",0,0,0,0.404286,0,0,0,0.595714,"Low_signal","H1"
"fs(1)h",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"mys",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Upf2",0,0,0,0,0,0.62,0,0.38,"Open_promoters","Open_promoters"
"CG1571",0,0,0,0,0,0.3075,0,0.6925,"Low_signal","Open_promoters"
"Ldsdh1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45535",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2256",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"UbcE2H",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2258",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gclc",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1575",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2260",0,0,0,0,0,0.932857,0,0.067143,"Open_promoters","Open_promoters"
"CG2116",0,0,0,0,0,0.53,0,0.47,"Open_promoters","Open_promoters"
"CG10958",0,0,0,0,0,0.7125,0,0.2875,"Open_promoters","Open_promoters"
"cyr",0,0.304286,0.695714,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG2120",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Smox",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG17982",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"alpha-PheRS",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG2129",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15336",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10959",0,0,0,0,0,0.7075,0,0.2925,"Open_promoters","Open_promoters"
"Gbeta5",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG18262",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Traf6",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"GIIIspla2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15337",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10761",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45536",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or7a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2278",0,0.38,0.62,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"slpr",0,0,0,0,0,0.164286,0,0.835714,"Low_signal","Low_signal"
"sdt",0.8725,0,0,0,0,0,0,0.1275,"Enhancers","Enhancers"
"CG2147",0,0,0,0,0,0.21,0,0.79,"Low_signal","Low_signal"
"Trxr-1",0,0,0,0,0,0.32,0,0.68,"Low_signal","Open_promoters"
"sni",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ND-75",0,0,0,0,0,0.447143,0,0.552857,"Low_signal","Open_promoters"
"CG1632",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Corp",0.857143,0,0,0,0,0.13,0,0.012857,"Enhancers","Enhancers"
"CG1636",0,0,0,0,0,0.28,0,0.72,"Low_signal","Open_promoters"
"CG15343",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR43695",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"nAChRalpha3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
