"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"CG12155",0,0,0.547747,0,0,0.452253,0,0,"Gene_body_2","Gene_body_2"
"Pdp",0,0,0.459958,0,0,0.540042,0,0,"Open_promoters","Open_promoters"
"Rab39",0,0,0,0,0,0.805783,0,0.194217,"Open_promoters","Open_promoters"
"Tom40",0.187358,0,0,0,0,0.388979,0,0.423663,"Low_signal","Open_promoters"
"Ir7a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34338",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32718",0,0,0,0.575107,0,0,0,0.424893,"H1","H1"
"CARPA",0.32763,0,0,0.054605,0,0.085123,0,0.532642,"Low_signal","Enhancers"
"CG10920",0,0,0,0.510493,0,0,0,0.489507,"H1","H1"
"CG1409",0,0,0,0.47343,0,0,0,0.52657,"Low_signal","H1"
"Ir7b",0,0,0,0.627723,0,0,0,0.372277,"H1","H1"
"dec",0,0,0,0.352912,0,0,0,0.647088,"Low_signal","H1"
"asRNA:CR43615",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ir7c",0,0,0,0.366898,0,0,0,0.633102,"Low_signal","H1"
"Ir7d",0,0,0,0.766684,0,0,0,0.233316,"H1","H1"
"Ir7e",0,0,0,0.361362,0,0,0,0.638638,"Low_signal","H1"
"Ir7f",0,0,0,0.700048,0,0,0,0.299952,"H1","H1"
"Ir7g",0,0,0,0.119171,0,0,0,0.880829,"Low_signal","Low_signal"
"CG10932",0,0,0,0.283988,0,0,0,0.716012,"Low_signal","H1"
"Nek2",0,0,0.581395,0,0,0,0,0.418605,"Gene_body_2","Gene_body_2"
"CG45089",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"ND-MNLL",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"p115",0,0,0.740203,0,0,0.259797,0,0,"Gene_body_2","Gene_body_2"
"CR11386",0,0,0.339213,0,0,0,0,0.660787,"Low_signal","Gene_body_2"
"CR33222",0,0,0,0,0,0.699022,0,0.300978,"Open_promoters","Open_promoters"
"RpS6",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"snoRNA:Or-aca2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"bys",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"dpr14",0,0,0.327368,0,0,0,0,0.672632,"Low_signal","Gene_body_2"
"spidey",0.299594,0,0,0,0,0.700406,0,0,"Open_promoters","Open_promoters"
"snz",0.064673,0.141621,0.132809,0,0,0,0,0.660897,"Low_signal","Gene_body_1"
"hdm",0,0,0.732962,0,0,0,0,0.267038,"Gene_body_2","Gene_body_2"
"Ykt6",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mahe",0.065048,0,0.390286,0,0,0.097572,0,0.447095,"Low_signal","Gene_body_2"
"Dhdds",0,0,0,0,0,0.560399,0,0.439601,"Open_promoters","Open_promoters"
"RpS14a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RpS14b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ubr3",0.066715,0,0.467004,0,0,0.183466,0,0.282815,"Gene_body_2","Gene_body_2"
"orion",0,0,0.519705,0,0,0.148803,0,0.331492,"Gene_body_2","Gene_body_2"
"CG15332",0,0,0.275959,0,0,0,0,0.724041,"Low_signal","Gene_body_2"
"CG15330",0,0,0.840125,0,0,0,0,0.159875,"Gene_body_2","Gene_body_2"
"sws",0.052558,0,0.078837,0,0,0,0,0.868605,"Low_signal","Low_signal"
"asRNA:CR45620",0.369458,0,0.245074,0,0,0,0,0.385468,"Low_signal","Enhancers"
"sn",0.172742,0,0,0.039864,0,0,0,0.787394,"Low_signal","Low_signal"
"Tbh",0.018929,0,0,0.104111,0,0,0,0.87696,"Low_signal","Low_signal"
"CG15333",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2233",0,0,0,0.79786,0,0,0,0.20214,"H1","H1"
"fs(1)h",0.101574,0.03809,0.431691,0,0,0.081937,0,0.346707,"Gene_body_2","Gene_body_2"
"mys",0,0.139665,0.376746,0,0,0.169344,0,0.314246,"Gene_body_2","Gene_body_2"
"Upf2",0,0.114899,0.585216,0,0,0.299885,0,0,"Gene_body_2","Gene_body_2"
"CG1571",0,0,0,0.253915,0,0,0,0.746085,"Low_signal","H1"
"Ldsdh1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2256",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45535",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"UbcE2H",0.092025,0,0,0,0,0,0,0.907975,"Low_signal","Low_signal"
"CG2258",0.076482,0.267686,0.038241,0.038241,0,0,0,0.57935,"Low_signal","Gene_body_1"
"Gclc",0,0,0.107404,0,0,0,0,0.892596,"Low_signal","Low_signal"
"CG1575",0,0,0.391879,0,0,0,0,0.608121,"Low_signal","Gene_body_2"
"CG2260",0,0,0.638257,0,0,0.361743,0,0,"Gene_body_2","Gene_body_2"
"cyr",0,0.062357,0.104829,0,0,0.230028,0,0.602785,"Low_signal","Open_promoters"
"CG2116",0,0,0,0,0,0.856418,0,0.143582,"Open_promoters","Open_promoters"
"CG10958",0,0.285981,0.33557,0,0,0.378449,0,0,"Open_promoters","Open_promoters"
"CG2120",0,0.736498,0.144026,0,0,0,0,0.119476,"Gene_body_1","Gene_body_1"
"Smox",0.114548,0,0,0,0.400916,0.28236,0,0.202176,"HP1","HP1"
"CG17982",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"alpha-PheRS",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG2129",0,0,0,0,0,0.476687,0,0.523313,"Low_signal","Open_promoters"
"CG15336",0,0,0,0,0,0.138889,0,0.861111,"Low_signal","Low_signal"
"CG10959",0,0,0.465581,0,0,0.534419,0,0,"Open_promoters","Open_promoters"
"Gbeta5",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG18262",0,0,0.147003,0,0,0.852997,0,0,"Open_promoters","Open_promoters"
"Traf6",0,0.322928,0.215644,0,0,0.461428,0,0,"Open_promoters","Open_promoters"
"GIIIspla2",0,0,0.493023,0,0,0.506977,0,0,"Open_promoters","Open_promoters"
"CG15337",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10761",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45536",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or7a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2278",0,0,0.556282,0,0,0,0,0.443718,"Gene_body_2","Gene_body_2"
"slpr",0,0.215641,0.556498,0,0,0.215641,0,0.01222,"Gene_body_2","Gene_body_2"
"sdt",0.146161,0,0.043601,0.082358,0,0,0,0.727881,"Low_signal","Enhancers"
"CG2147",0,0,0,0,0,0.979975,0,0.020025,"Open_promoters","Open_promoters"
"sni",0,0,0,0,0,0.277932,0,0.722068,"Low_signal","Open_promoters"
"Trxr-1",0,0,0.490463,0,0,0.103906,0,0.405631,"Gene_body_2","Gene_body_2"
"ND-75",0,0,0.592885,0,0,0.358037,0,0.049078,"Gene_body_2","Gene_body_2"
"CG1632",0.030315,0.045473,0.015158,0.227365,0,0.030315,0,0.651374,"Low_signal","H1"
"Corp",0.072138,0.33223,0.198544,0,0,0.397088,0,0,"Open_promoters","Open_promoters"
"CG15343",0,0,0,0,0,0.273954,0,0.726046,"Low_signal","Open_promoters"
"CG1636",0,0,0.296248,0,0,0.391047,0,0.312706,"Open_promoters","Open_promoters"
"nAChRalpha3",0.036276,0,0,0.138509,0,0,0,0.825215,"Low_signal","Low_signal"
"lncRNA:CR43695",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1387",0,0,0,0.596025,0,0,0,0.403975,"H1","H1"
"CR15345",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10555",0,0,0.161406,0,0,0.351506,0,0.487088,"Low_signal","Open_promoters"
"PIG-T",0,0,0.329912,0,0,0.439883,0,0.230205,"Open_promoters","Open_promoters"
"lawc",0,0,0,0,0,0.575342,0,0.424658,"Open_promoters","Open_promoters"
"Trf2",0.075825,0.013101,0.240111,0.037912,0,0.089642,0,0.54341,"Low_signal","Gene_body_2"
"CG32712",0,0.295014,0,0,0,0,0,0.704986,"Low_signal","Gene_body_1"
"Miga",0,0,0.307929,0,0,0.230947,0,0.461124,"Low_signal","Gene_body_2"
"CG1440",0.213929,0,0.356549,0,0,0.142619,0,0.286903,"Gene_body_2","Gene_body_2"
"CG12123",0,0,0.544959,0,0,0,0,0.455041,"Gene_body_2","Gene_body_2"
"org-1",0,0,0,0.162646,0,0,0.163866,0.673489,"Low_signal","Pc"
"CG32713",0,0,0,0.040252,0,0,0,0.959748,"Low_signal","Low_signal"
"CG15347",0,0,0,0,0,0,0.127288,0.872712,"Low_signal","Low_signal"
"Es2",0,0.186631,0.160428,0,0,0,0,0.652941,"Low_signal","Gene_body_1"
"Sptr",0,0.2662,0.525394,0,0,0,0,0.208406,"Gene_body_2","Gene_body_2"
"CG33223",0,0,0,0.329761,0,0,0,0.670239,"Low_signal","H1"
"CG12116",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cp7Fa",0,0,0,0.727149,0,0,0,0.272851,"H1","H1"
"Cp7Fb",0,0,0,0.520591,0,0,0,0.479409,"H1","H1"
"Cp7Fc",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cp36",0,0,0,0.501661,0,0,0,0.498339,"H1","H1"
"Cp38",0,0,0,0.246269,0,0,0,0.753731,"Low_signal","Low_signal"
"lncRNA:CR43834",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"otu",0,0,0,0.198807,0,0,0,0.801193,"Low_signal","Low_signal"
"CG33181",0,0,0,0.130053,0,0,0,0.869947,"Low_signal","Low_signal"
"Nrg",0.174617,0,0.184406,0,0,0,0,0.640977,"Low_signal","Gene_body_2"
"PIP82",0.281373,0,0,0,0,0,0,0.718627,"Low_signal","Enhancers"
"IntS4",0,0,0.723038,0,0,0,0,0.276962,"Gene_body_2","Gene_body_2"
"CG12112",0.907845,0,0,0,0,0,0,0.092155,"Enhancers","Enhancers"
"Trf4-1",0,0,0.365965,0,0,0,0,0.634035,"Low_signal","Gene_body_2"
"asRNA:CR46195",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG12111",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"spirit",0,0,0,0.240577,0,0,0,0.759423,"Low_signal","Low_signal"
"CG12065",0,0,0,0.042188,0,0.042188,0,0.915624,"Low_signal","Low_signal"
"CG12081",0,0,0,0,0,0.70759,0,0.29241,"Open_promoters","Open_promoters"
"CG12659",0,0,0,0,0,0.943396,0,0.056604,"Open_promoters","Open_promoters"
"Crag",0,0.17991,0.073563,0.029985,0,0,0,0.716542,"Low_signal","Gene_body_1"
"Caf1-180",0,0,0.591073,0,0,0.359971,0.048956,0,"Gene_body_2","Gene_body_2"
"oc",0,0,0,0,0,0,0.912289,0.087711,"Pc","Pc"
"Rubicon",0,0,0.701481,0,0,0.155885,0,0.142634,"Gene_body_2","Gene_body_2"
"CAH3",0,0.119872,0,0,0,0,0,0.880128,"Low_signal","Low_signal"
"Ppt1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ogg1",0,0,0.546496,0,0,0,0,0.453504,"Gene_body_2","Gene_body_2"
"CG11294",0,0,0.044444,0,0,0,0.622222,0.333333,"Pc","Pc"
"lncRNA:CR44507",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44508",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hexo2",0,0,0.169144,0,0,0,0,0.830856,"Low_signal","Low_signal"
"CG2004",0,0,0.663948,0,0,0.336052,0,0,"Gene_body_2","Gene_body_2"
"CG1785",0,0,0.406294,0,0,0.593706,0,0,"Open_promoters","Open_promoters"
"l(1)G0020",0,0,0.866162,0,0,0,0,0.133838,"Gene_body_2","Gene_body_2"
"CG1789",0,0,0,0,0,0.816887,0,0.183113,"Open_promoters","Open_promoters"
"lncRNA:CR43297",0.428688,0,0,0,0,0,0,0.571312,"Low_signal","Enhancers"
"Lim1",0.073074,0,0,0,0,0,0.482391,0.444535,"Pc","Pc"
"lncRNA:CR45537",0.207334,0,0,0,0,0,0,0.792666,"Low_signal","Low_signal"
"CG12075",0,0,0,0.104496,0,0,0,0.895504,"Low_signal","Low_signal"
"Moe",0.059242,0,0.082938,0.177725,0.106635,0,0,0.57346,"Low_signal","H1"
"Uros1",0,0,0.350877,0,0,0.350877,0,0.298246,"Gene_body_2","Gene_body_2"
"Rbm13",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"e(r)",0,0,0,0,0,0.427757,0,0.572243,"Low_signal","Open_promoters"
"rdgA",0.011699,0,0,0.139697,0.019607,0,0,0.828998,"Low_signal","Low_signal"
"lncRNA:CR44111",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12661",0,0,0,0,0.765957,0,0,0.234043,"HP1","HP1"
"CG43255",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-4964",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10962",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43836",0.027601,0,0,0.185324,0.007886,0,0,0.779189,"Low_signal","Low_signal"
"CG12662",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-31b",0,0,0,1,0,0,0,0,"H1","H1"
"Nost",0.086172,0,0.061551,0.246204,0,0,0,0.606073,"Low_signal","H1"
"CG15365",0,0,0,0.519383,0,0,0,0.480617,"H1","H1"
"CG10970",0,0,0,0.667772,0,0,0,0.332228,"H1","H1"
"asRNA:CR45538",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG44325",0.073341,0,0,0.315609,0,0,0,0.61105,"Low_signal","H1"
"CG7246",0,0,0.671441,0,0,0.294091,0,0.034467,"Gene_body_2","Gene_body_2"
"HP1b",0,0,0,0,0,0.675579,0,0.324421,"Open_promoters","Open_promoters"
"APC4",0,0,0.408719,0,0,0.261921,0,0.32936,"Gene_body_2","Gene_body_2"
"CG32708",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32706",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6999",0,0,0,0,0,0.225977,0,0.774023,"Low_signal","Low_signal"
"CCT2",0,0,0.362209,0,0,0.509206,0,0.128584,"Open_promoters","Open_promoters"
"mir-13b-2",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG7766",0,0.266614,0.592476,0,0,0.082848,0,0.058063,"Gene_body_2","Gene_body_2"
"Bx42",0,0,0.219459,0,0,0.586686,0,0.193855,"Open_promoters","Open_promoters"
"Arfrp1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"AP-1gamma",0,0,0.546117,0,0,0.099415,0,0.354468,"Gene_body_2","Gene_body_2"
"lncRNA:CR45539",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"fend",0.512494,0,0.068566,0,0,0.091422,0,0.327518,"Enhancers","Enhancers"
"lncRNA:CR44517",0.43993,0,0,0,0,0,0,0.56007,"Low_signal","Enhancers"
"CG7065",0,0,0,0,0,0.556749,0,0.443251,"Open_promoters","Open_promoters"
"fh",0,0,0.423814,0,0,0.576186,0,0,"Open_promoters","Open_promoters"
"Bap111",0,0,0,0,0,0.484064,0,0.515936,"Low_signal","Open_promoters"
"His3.3B",0,0,0.144718,0,0,0.361795,0,0.493488,"Low_signal","Open_promoters"
"Ost48",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Dlip1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9034",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Zpr1",0,0,0.305188,0,0,0,0,0.694812,"Low_signal","Gene_body_2"
"CG44532",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mei-P26",0.069087,0.057573,0.092116,0.115491,0,0,0,0.665733,"Low_signal","H1"
"CG12115",0,0,0,1,0,0,0,0,"H1","H1"
"CG12057",0,0,0,0.04826,0,0,0,0.95174,"Low_signal","Low_signal"
"CG12056",0.315457,0,0.44164,0,0,0,0,0.242902,"Gene_body_2","Gene_body_2"
"CG12106",0,0,0.349826,0,0,0.650174,0,0,"Open_promoters","Open_promoters"
"CG12118",0,0,0.128606,0,0,0.871394,0,0,"Open_promoters","Open_promoters"
"su(r)",0,0,0,0.179569,0,0,0,0.820431,"Low_signal","Low_signal"
"SmydA-9",0,0,0,0.060281,0,0,0,0.939719,"Low_signal","Low_signal"
"Obp8a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15368",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15369",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"t",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15370",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gr8a",0,0,0.688166,0,0,0,0,0.311834,"Gene_body_2","Gene_body_2"
"CG12121",0,0,0.586265,0,0,0.217197,0,0.196538,"Gene_body_2","Gene_body_2"
"Ir8a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-4916",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mxc",0,0,0.49505,0,0,0.340084,0,0.164866,"Gene_body_2","Gene_body_2"
"Larp7",0,0,0.142315,0,0,0.608634,0,0.249051,"Open_promoters","Open_promoters"
"amx",0,0,0,0,0,0.633357,0,0.366643,"Open_promoters","Open_promoters"
"Dsor1",0,0,0,0,0,0.333952,0,0.666048,"Low_signal","Open_promoters"
"CG17754",0.16266,0,0.596421,0,0,0.122899,0,0.118019,"Gene_body_2","Gene_body_2"
"ric8a",0,0.296638,0.396177,0,0,0.296638,0,0.010547,"Gene_body_2","Gene_body_2"
"CR17438",0,0.460123,0.216258,0.32362,0,0,0,0,"Gene_body_1","Gene_body_1"
"ric8b",0,0,0,0.004724,0,0,0,0.995276,"Low_signal","Low_signal"
"Erk7",0,0,0,0.28472,0,0,0,0.71528,"Low_signal","H1"
"CG17440",0,0,0.35306,0,0,0,0,0.64694,"Low_signal","Gene_body_2"
"Cfp1",0,0,0.065717,0,0,0.340459,0,0.593824,"Low_signal","Open_promoters"
"Aladin",0,0,0.267857,0.246875,0,0.485268,0,0,"Open_promoters","Open_promoters"
"snoRNA:CG16892-a",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"c11.1",0.066291,0.192332,0.269265,0.048981,0,0,0,0.423131,"Low_signal","Gene_body_2"
"lz",0,0,0,0,0,0,0.712909,0.287091,"Pc","Pc"
"lncRNA:CR44534",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"c12.1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"c12.2",0,0,0.854677,0,0,0,0,0.145323,"Gene_body_2","Gene_body_2"
"Zdhhc8",0.094581,0.018916,0.192062,0.037832,0.028374,0,0,0.628235,"Low_signal","Gene_body_2"
"CG34450",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"BCL7-like",0,0,0.459184,0,0,0.459184,0,0.081633,"Gene_body_2","Gene_body_2"
"mgl",0.012709,0.010591,0.044509,0.103789,0,0.004441,0,0.823961,"Low_signal","Low_signal"
"CG44815",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32700",0,0,0,0.087478,0,0,0,0.912522,"Low_signal","Low_signal"
"CG34028",0,0,0,0.432602,0,0,0,0.567398,"Low_signal","H1"
"CG34026",0,0,0,0.597274,0,0,0,0.402726,"H1","H1"
"l(1)G0320",0,0,0.114943,0,0,0.670498,0,0.214559,"Open_promoters","Open_promoters"
"RpS28b",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15317",0,0,0,0,0,0.953042,0,0.046958,"Open_promoters","Open_promoters"
"lncRNA:CR42767",0,0,0,0,1,0,0,0,"HP1","HP1"
"Cubn",0,0.094914,0.625484,0,0.160959,0,0,0.118643,"Gene_body_2","Gene_body_2"
"LPCAT",0.106509,0,0.244142,0,0,0.081302,0,0.568047,"Low_signal","Gene_body_2"
"CG42395",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45540",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45541",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Hex-A",0,0,0,0,0,0.507492,0,0.492508,"Open_promoters","Open_promoters"
"lncRNA:CR45542",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45543",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gga",0.461538,0.116923,0,0,0,0,0,0.421538,"Enhancers","Enhancers"
"Lst8",0,0.355923,0,0,0,0.644077,0,0,"Open_promoters","Open_promoters"
"LysRS",0,0,0.357001,0,0,0,0,0.642999,"Low_signal","Gene_body_2"
"Hecw",0.125901,0.06295,0.209834,0,0,0.041967,0,0.559348,"Low_signal","Gene_body_2"
"Ptpmeg2",0.054793,0.027396,0.109586,0.063925,0,0,0,0.7443,"Low_signal","Gene_body_2"
"CG3106",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"nej",0,0.055494,0.416204,0,0,0.069367,0,0.458935,"Low_signal","Gene_body_2"
"lncRNA:CR42657",0,0,0,0,0,0,0.990054,0.009946,"Pc","Pc"
"lncRNA:CR44016",0,0,0,0,0,0,0.031679,0.968321,"Low_signal","Low_signal"
"btd",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR43498",0,0,0,0,0,0,0.686726,0.313274,"Pc","Pc"
"Sp1",0.033681,0,0,0,0,0,0.651959,0.314359,"Pc","Pc"
"CG1354",0,0,0.624702,0,0,0.268496,0,0.106802,"Gene_body_2","Gene_body_2"
"CARPB",0.008307,0,0,0.099687,0,0,0,0.892006,"Low_signal","Low_signal"
"Ser7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG45060",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG45061",0,0,0,0.831126,0,0,0,0.168874,"H1","H1"
"CG32695",0,0,0,1,0,0,0,0,"H1","H1"
"CG15247",0,0,0,0.311611,0,0,0,0.688389,"Low_signal","H1"
"CG1468",0,0,0,0.324387,0,0,0,0.675613,"Low_signal","H1"
"CG9686",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG9689",0,0,0,0.698893,0,0,0,0.301107,"H1","H1"
"CG9691",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15249",0,0,0,0.338242,0,0,0,0.661758,"Low_signal","H1"
"CG1986",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Idgf4",0.10084,0,0,0.403361,0,0,0,0.495798,"Low_signal","H1"
"snoRNA:Me28S-U1688",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG1791",0,0,0,0.686316,0,0,0,0.313684,"H1","H1"
"CG1889",0,0,0,1,0,0,0,0,"H1","H1"
"CG43386",0,0,0,0.360056,0,0,0,0.639944,"Low_signal","H1"
"CG15252",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32694",0,0,0,0.301419,0.08725,0,0,0.611331,"Low_signal","H1"
"CG33557",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2990",0,0.157978,0.473934,0,0,0,0,0.368088,"Gene_body_2","Gene_body_2"
"Cht6",0,0.026503,0.026503,0.256199,0.070676,0,0,0.620119,"Low_signal","H1"
"asRNA:CR45185",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Yp2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Yp1",0,0,0,0.644339,0,0,0,0.355661,"H1","H1"
"asRNA:CR45601",0,0,0,0.353547,0,0,0,0.646453,"Low_signal","H1"
"CG15312",0.098432,0,0,0.181836,0,0,0,0.719732,"Low_signal","H1"
"Gr9a",0,0,0,0.06304,0,0,0,0.93696,"Low_signal","Low_signal"
"lncRNA:CR45602",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ZAP3",0,0.084634,0.253903,0,0,0.141057,0,0.520406,"Low_signal","Gene_body_2"
"CG2972",0,0,0.474684,0,0,0,0,0.525316,"Low_signal","Gene_body_2"
"Naxe",0,0,0,0,0,0.477327,0,0.522673,"Low_signal","Open_promoters"
"RhoU",0.043305,0,0,0.153972,0.009623,0,0,0.7931,"Low_signal","Low_signal"
"asRNA:CR44894",0.012734,0,0,0.200565,0,0,0,0.786701,"Low_signal","Low_signal"
"snoRNA:Me18S-A627",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12645",0,0,0,1,0,0,0,0,"H1","H1"
"CG43902",0,0,0,0.089424,0,0,0,0.910576,"Low_signal","Low_signal"
"lncRNA:CR32690",0,0,0,0.449944,0,0,0,0.550056,"Low_signal","H1"
"Ypel",0,0,0,0.211805,0,0,0,0.788195,"Low_signal","Low_signal"
"lncRNA:CR43899",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ATPsyndelta",0.052001,0,0.134072,0,0,0.203482,0,0.610445,"Low_signal","Open_promoters"
"CG2962",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45629",0,0,0.043556,0,0,0,0,0.956444,"Low_signal","Low_signal"
"CG15308",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34408",0,0.39086,0.399679,0,0,0,0,0.209461,"Gene_body_2","Gene_body_2"
"CG2961",0,0,0,0.038499,0,0,0,0.961501,"Low_signal","Low_signal"
"Hk",0,0,0,0.267204,0.019908,0,0,0.712887,"Low_signal","H1"
"asRNA:CR43959",0,0,0,0.289855,0.115942,0,0,0.594203,"Low_signal","H1"
"CG12643",0,0,0,0.158252,0,0,0,0.841748,"Low_signal","Low_signal"
"alpha-Man-Ia",0.020282,0,0.030423,0.081128,0.015211,0,0,0.852956,"Low_signal","Low_signal"
"CG2909",0,0,0.241741,0,0,0.362611,0,0.395649,"Low_signal","Open_promoters"
"Gip",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15306",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43740",0.119785,0,0,0.190921,0,0,0,0.689294,"Low_signal","H1"
"snoRNA:U3:9B",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"l(1)G0289",0.085261,0.119366,0,0,0.004149,0,0,0.791224,"Low_signal","Low_signal"
"CG32679",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG17841",0,0.16738,0.204575,0.055793,0.148782,0.033972,0,0.389498,"Low_signal","Gene_body_2"
"CG32686",0,0.449014,0.250069,0.050847,0,0,0,0.250069,"Gene_body_1","Gene_body_1"
"CG2898",0,0.818182,0.181818,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG32681",0,0,0.138056,0,0.351415,0,0,0.51053,"Low_signal","HP1"
"Psf3",0,0,0,0,0,0.183812,0,0.816188,"Low_signal","Low_signal"
"flw",0.037725,0.037725,0.02515,0.07545,0,0.014252,0,0.809699,"Low_signal","Low_signal"
"CG32683",0,0,0,0.289862,0,0,0,0.710138,"Low_signal","H1"
"RabX2",0,0,0,0.849367,0,0,0,0.150633,"H1","H1"
"CG12640",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Me28S-A1705",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Or9a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Neb-cGP",0,0,0.262697,0,0,0.50613,0,0.231173,"Open_promoters","Open_promoters"
