"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"lncRNA:CR45102",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rala",0.079867,0,0.219634,0,0,0.115474,0,0.585025,"Low_signal","Gene_body_2"
"Tlk",0.101343,0,0.055904,0,0,0.042902,0.012901,0.78695,"Low_signal","Low_signal"
"mir-4962",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"HIP-R",0.092105,0,0,0,0,0,0.309809,0.598086,"Low_signal","Pc"
"lncRNA:CR44117",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Crg-1",0,0,0,0,0,0,0.349611,0.650389,"Low_signal","Pc"
"CR42499",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR33221",0,0,0,0,0,0,1,0,"Pc","Pc"
"HIP",0,0,0,0,0,0,0.380165,0.619835,"Low_signal","Pc"
"lncRNA:CR44118",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"fd3F",0,0,0,0,0,0,0.63503,0.36497,"Pc","Pc"
"ec",0.117588,0.052261,0.006533,0.071859,0,0,0.204734,0.547024,"Low_signal","Pc"
"tRNA:Gln-CTG-2-1",0,0,0,0,0,0,1,0,"Pc","Pc"
"tRNA:Pro-CGG-3-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2901",0.268737,0,0,0.120334,0,0,0.252613,0.358316,"Low_signal","Enhancers"
"lncRNA:roX1",0,0,0.054875,0,0,0.274374,0,0.670752,"Low_signal","Open_promoters"
"yin",0.033434,0,0,0.066867,0.167168,0,0,0.732531,"Low_signal","HP1"
"CG2930",0,0,0,0.13151,0,0.015693,0,0.852797,"Low_signal","Low_signal"
"VhaAC39-1",0,0,0.270392,0,0,0.564218,0,0.16539,"Open_promoters","Open_promoters"
"CG15239",0,0,0,0.131687,0,0,0,0.868313,"Low_signal","Low_signal"
"CG42541",0.276349,0,0,0.046058,0,0.030143,0.023029,0.624421,"Low_signal","Enhancers"
"CG2938",0.104945,0,0.268516,0,0.201387,0,0,0.425151,"Low_signal","Gene_body_2"
"Glos",0.094219,0,0,0,0.295203,0.147601,0,0.462977,"Low_signal","HP1"
"Gem4b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gem4c",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vap33",0,0,0.649451,0,0,0.313128,0,0.037421,"Gene_body_2","Gene_body_2"
"lva",0,0.306623,0.459935,0,0,0,0,0.233442,"Gene_body_2","Gene_body_2"
"CG6428",0,0,0.465839,0,0,0.265528,0,0.268634,"Gene_body_2","Gene_body_2"
"CG6414",0,0,0,0,0,0,0.800156,0.199844,"Pc","Pc"
"asRNA:CR45481",0,0,0,0,0,0,0.882409,0.117591,"Pc","Pc"
"lncRNA:CR43298",0.521411,0,0,0,0,0,0.478589,0,"Enhancers","Enhancers"
"lncRNA:CR45482",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46247",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR46349",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG43689",0,0,0,0,0,0,0.854493,0.145507,"Pc","Pc"
"Cmtr1",0,0,0.610643,0,0,0.261704,0,0.127653,"Gene_body_2","Gene_body_2"
"CG15375",0,0,0,0,0.116279,0,0,0.883721,"Low_signal","Low_signal"
"Xpac",0,0,0,0,0.116747,0.883253,0,0,"Open_promoters","Open_promoters"
"brn",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"cib",0,0,0,0,0.184881,0.058956,0,0.756163,"Low_signal","Low_signal"
"Nsun2",0,0,0.581846,0,0,0.349108,0,0.069046,"Gene_body_2","Gene_body_2"
"dgt4",0,0,0.593648,0,0,0,0,0.406352,"Gene_body_2","Gene_body_2"
"Tip60",0,0,0.446595,0,0,0.553405,0,0,"Open_promoters","Open_promoters"
"tyf",0,0.161588,0.34626,0,0.085873,0.152355,0,0.253924,"Gene_body_2","Gene_body_2"
"GlcAT-I",0,0,0,0,0,0.609741,0,0.390259,"Open_promoters","Open_promoters"
"Fas2",0.110647,0,0,0.008196,0.049176,0.008196,0.053274,0.770511,"Low_signal","Low_signal"
"CG43288",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG15571",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15570",0.116257,0,0,0,0.432087,0,0,0.451657,"Low_signal","HP1"
"Femcoat",0.120341,0,0,0,0,0,0,0.879659,"Low_signal","Low_signal"
"Muc4B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43134",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43135",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15576",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG12691",0,0,0,0,0.645105,0,0,0.354895,"HP1","HP1"
"CG15572",0,0,0,0,0.755668,0,0,0.244332,"HP1","HP1"
"lncRNA:CR45483",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15577",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15578",0,0,0,1,0,0,0,0,"H1","H1"
"CG12692",0.020637,0,0,0,0.538358,0,0,0.441005,"HP1","HP1"
"CG15579",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44957",0.19544,0.442671,0,0,0,0,0,0.361889,"Gene_body_1","Gene_body_1"
"lncRNA:CR46156",0.125424,0.874576,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"mei-9",0,0.474732,0.196893,0,0,0.131262,0,0.197112,"Gene_body_1","Gene_body_1"
"NO66",0.130039,0,0,0,0,0.236238,0,0.633723,"Low_signal","Open_promoters"
"mRpL33",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"norpA",0.049086,0,0,0.042074,0.042074,0.022767,0,0.844,"Low_signal","Low_signal"
"CG12693",0,0,0,0.252419,0,0,0,0.747581,"Low_signal","H1"
"mir-982",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-303",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3626",0,0.254291,0.254291,0,0,0.127146,0.02882,0.335452,"Low_signal","Gene_body_1"
"mir-983-1",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"mir-983-2",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"mir-984",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"asRNA:CR43614",0,0.256137,0.088367,0,0,0,0.320171,0.335326,"Low_signal","Pc"
"lncRNA:CR45484",0,0,0,0,0,0,0.437751,0.562249,"Low_signal","Pc"
"CG12688",0,0,0,0,0,0,0.702576,0.297424,"Pc","Pc"
"lncRNA:CR32773",0.022797,0.004023,0.032185,0,0,0.034867,0.576235,0.329893,"Pc","Pc"
"bi",0.016486,0,0,0,0,0,0.620187,0.363328,"Pc","Pc"
"CG3556",0.286642,0,0.171985,0,0,0,0,0.541372,"Low_signal","Enhancers"
"rb",0,0,0.240433,0,0,0.265678,0,0.493889,"Low_signal","Open_promoters"
"CHOp24",0,0,0.50438,0,0,0.49562,0,0,"Gene_body_2","Gene_body_2"
"CG3568",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Usf",0,0.215466,0.37898,0,0,0.405554,0,0,"Open_promoters","Open_promoters"
"CG15912",0,0,0,0,0,0.146561,0,0.853439,"Low_signal","Low_signal"
"CG11436",0,0,0.300752,0,0,0.4401,0,0.259148,"Open_promoters","Open_promoters"
"CG3527",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG11444",0,0,0,0,0,0.923497,0,0.076503,"Open_promoters","Open_promoters"
"CG3546",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG12684",0,0,0,0,0,0,1,0,"Pc","Pc"
"peb",0,0,0.06285,0,0,0,0.843808,0.093342,"Pc","Pc"
"Alms1b",0,0.168729,0.11811,0,0,0,0,0.713161,"Low_signal","Gene_body_1"
"Alms1a",0,0.181745,0.181745,0,0,0.121163,0,0.515347,"Low_signal","Gene_body_1"
"pon",0,0,0,0,0,0,0.709377,0.290623,"Pc","Pc"
"CG3081",0,0,0,0,0,0,0.634518,0.365482,"Pc","Pc"
"CG3062",0,0,0,0,0,0,0.508752,0.491248,"Pc","Pc"
"HLH4C",0,0,0,0,0,0,1,0,"Pc","Pc"
"mRpL30",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Torsin",0,0,0,0,0,0.855556,0,0.144444,"Open_promoters","Open_promoters"
"Cbp80",0.10917,0.10917,0.400291,0,0,0.070961,0,0.310408,"Gene_body_2","Gene_body_2"
"CG15473",0,0.354052,0.529111,0,0,0,0,0.116837,"Gene_body_2","Gene_body_2"
"CG3009",0.070241,0,0.105362,0,0.070241,0,0,0.754156,"Low_signal","Low_signal"
"fzr",0.146975,0,0.073487,0,0,0.146975,0,0.632563,"Low_signal","Enhancers"
"Pp2C1",0,0,0.260304,0,0,0.433839,0,0.305857,"Open_promoters","Open_promoters"
"ctp",0.063229,0,0.084305,0,0.021076,0.093719,0,0.73767,"Low_signal","Open_promoters"
"Pdha",0.22308,0,0,0,0,0.475008,0,0.301912,"Open_promoters","Open_promoters"
"CG7024",0.179954,0,0,0,0,0,0,0.820046,"Low_signal","Low_signal"
"Proc-R",0.013166,0,0,0,0,0,0,0.986834,"Low_signal","Low_signal"
"CG15472",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Klf15",0,0,0,0.667313,0,0,0,0.332687,"H1","H1"
"lncRNA:CR45515",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2871",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15471",0.321429,0,0,0,0,0,0,0.678571,"Low_signal","Enhancers"
"CG6978",0.38256,0,0,0.31502,0,0,0,0.302419,"Enhancers","Enhancers"
"CG2861",0,0,0,0.23588,0.078627,0,0,0.685493,"Low_signal","H1"
"lncRNA:CR45516",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12682",0.154831,0,0,0.698487,0,0,0,0.146682,"H1","H1"
"CG42594",0.204846,0,0,0.02738,0,0,0,0.767774,"Low_signal","Low_signal"
"lncRNA:CR43495",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"boil",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6927",0,0,0,0,0.312337,0,0,0.687663,"Low_signal","HP1"
"CG32772",0,0,0.396105,0,0,0.148539,0,0.455356,"Low_signal","Gene_body_2"
"CG4041",0,0,0.473634,0,0,0.284181,0,0.242185,"Gene_body_2","Gene_body_2"
"CG6903",0,0,0.770391,0,0,0,0,0.229609,"Gene_body_2","Gene_body_2"
"hpRNA:CR46342",0,0,0.070632,0,0,0,0,0.929368,"Low_signal","Low_signal"
"CG44774",0,0,0.131107,0,0,0,0,0.868893,"Low_signal","Low_signal"
"Ptp4E",0.03574,0.196569,0.191565,0.08935,0,0,0,0.486776,"Low_signal","Gene_body_1"
"lncRNA:CR44833",0.021954,0,0,0.137099,0,0,0,0.840947,"Low_signal","Low_signal"
"CG15468",0,0,0,0.500417,0,0,0,0.499583,"H1","H1"
"lncRNA:CR45792",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12680",0,0,0,0.590285,0,0,0,0.409715,"H1","H1"
"ovo",0,0.039725,0,0.066208,0,0,0,0.894068,"Low_signal","Low_signal"
"CG32767",0,0,0.371152,0,0,0.065497,0,0.563351,"Low_signal","Gene_body_2"
"CG15465",0.170308,0.003548,0,0.019515,0.026611,0.019515,0.003548,0.756956,"Low_signal","Low_signal"
"rg",0.170308,0.003548,0,0.019515,0.026611,0.019515,0.003548,0.756956,"Low_signal","Low_signal"
"Rpn13R",0.814167,0,0,0,0,0,0,0.185833,"Enhancers","Enhancers"
"CG5062",0.274348,0,0,0.274348,0.274348,0,0,0.176955,"Enhancers","Enhancers"
"lncRNA:CR44834",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG42749",0,0.058697,0,0,0.311876,0,0,0.629427,"Low_signal","HP1"
"CG3323",0,0.221976,0,0,0.374399,0,0,0.403626,"Low_signal","HP1"
"CG17764",0,0,0.259516,0,0.120242,0,0,0.620242,"Low_signal","Gene_body_2"
"Cdk7",0,0.395257,0,0,0,0.120553,0,0.48419,"Low_signal","Gene_body_1"
"snf",0,0,0,0,0,0.840349,0,0.159651,"Open_promoters","Open_promoters"
"TrxT",0,0,0.459067,0,0,0,0,0.540933,"Low_signal","Gene_body_2"
"dhd",0,0,0,0,0.131027,0,0,0.868973,"Low_signal","Low_signal"
"CG4198",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG15930",0,0,0,0,0.540416,0,0,0.459584,"HP1","HP1"
"Sas10",0,0,0.223225,0,0,0.541516,0,0.235259,"Open_promoters","Open_promoters"
"Rnp4F",0,0,0.656051,0,0,0.238854,0,0.105096,"Gene_body_2","Gene_body_2"
"Mcm3",0,0,0.208117,0.208117,0.208117,0.082553,0,0.293097,"Low_signal","Gene_body_2"
"CG3309",0,0,0,0,0,0.944985,0,0.055015,"Open_promoters","Open_promoters"
"XRCC1",0,0,0,0,0.234467,0,0,0.765533,"Low_signal","Low_signal"
"CanB",0,0,0,0,0,0.769231,0,0.230769,"Open_promoters","Open_promoters"
"SK",0.069335,0,0,0,0.064713,0.024098,0,0.841854,"Low_signal","Low_signal"
"NAAT1",0,0,0,0,0.641597,0,0,0.358403,"HP1","HP1"
"spoon",0.10612,0,0.272845,0,0,0.141493,0,0.479543,"Low_signal","Gene_body_2"
"Usp16-45",0,0,0.566127,0,0,0.263806,0,0.170067,"Gene_body_2","Gene_body_2"
"CG16756",0.024286,0,0,0,0.857143,0,0,0.118571,"HP1","HP1"
"lncRNA:CR45517",0.410091,0,0,0,0,0,0,0.589909,"Low_signal","Enhancers"
"CG15784",0.203046,0,0,0,0,0,0,0.796954,"Low_signal","Low_signal"
"lncRNA:CR44471",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"SPR",0.21539,0,0,0,0.01267,0.019005,0.031675,0.72126,"Low_signal","Enhancers"
"frma",0,0,0,0.296248,0,0,0,0.703752,"Low_signal","H1"
"CG32762",0.579824,0,0,0,0,0,0,0.420176,"Enhancers","Enhancers"
"CG4151",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45519",0.906025,0,0,0,0,0,0,0.093975,"Enhancers","Enhancers"
"CG12730",0.541378,0,0,0,0,0,0,0.458622,"Enhancers","Enhancers"
"asRNA:CR45518",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"snoRNA:Psi28S-3342",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vsx2",0,0,0,0,0,0,0.463047,0.536953,"Low_signal","Pc"
"Vsx1",0,0,0,0,0,0,0.613111,0.386889,"Pc","Pc"
"CG34435",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34434",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RhoGAP5A",0,0,0.268577,0,0,0.450313,0,0.28111,"Open_promoters","Open_promoters"
"Mlc-c",0,0.176315,0.264473,0,0,0.559212,0,0,"Open_promoters","Open_promoters"
"mir-3645",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Pop1",0,0,0.595079,0,0,0.404921,0,0,"Gene_body_2","Gene_body_2"
"OtopLa",0.118364,0,0.131515,0,0,0.026303,0,0.723817,"Low_signal","Gene_body_2"
"OtopLc",0.073206,0.024402,0.146413,0,0.048804,0.195217,0,0.511957,"Low_signal","Open_promoters"
"asRNA:CR45520",0,0,0,0,0,0.361301,0,0.638699,"Low_signal","Open_promoters"
"Sirt4",0,0,0,0,0,0.435976,0,0.564024,"Low_signal","Open_promoters"
"CG4119",0,0,0.663478,0,0,0.326087,0,0.010435,"Gene_body_2","Gene_body_2"
"Rab18",0,0,0.074112,0,0,0,0,0.925888,"Low_signal","Low_signal"
"RpL35",0,0,0,0,0,0.739092,0,0.260908,"Open_promoters","Open_promoters"
"Tre1",0.256548,0,0.34163,0,0,0.011388,0,0.390434,"Low_signal","Gene_body_2"
"Gr5a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR44958",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42449",0,0.292763,0,0.246711,0,0,0,0.460526,"Low_signal","Gene_body_1"
"PGAP1",0,0.011137,0.63981,0,0,0.206872,0,0.14218,"Gene_body_2","Gene_body_2"
"asRNA:CR45525",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"cv",0.810513,0,0,0,0,0,0,0.189487,"Enhancers","Enhancers"
"CG3149",0,0,0.79646,0,0,0.134956,0,0.068584,"Gene_body_2","Gene_body_2"
"lncRNA:CR42794",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"AdamTS-B",0.202759,0,0,0.23819,0.059547,0,0,0.499504,"Low_signal","H1"
"CG33080",0.162707,0,0,0.292873,0,0,0,0.544419,"Low_signal","H1"
"Snx27",0.096479,0,0.112558,0.064319,0,0,0.03216,0.694485,"Low_signal","Gene_body_2"
"CG15773",0,0,0,0.298826,0,0,0.220918,0.480256,"Low_signal","H1"
"IntS6",0,0.069841,0.488884,0,0,0.192527,0,0.248749,"Gene_body_2","Gene_body_2"
"Rtel1",0,0,0.484988,0,0,0.196998,0,0.318014,"Gene_body_2","Gene_body_2"
"CG15772",0,0,0.502232,0,0,0,0,0.497768,"Gene_body_2","Gene_body_2"
"lin-52",0,0,0.197704,0,0,0,0,0.802296,"Low_signal","Low_signal"
"asRNA:CR45528",0,0,0,0,0,0.747126,0,0.252874,"Open_promoters","Open_promoters"
"CG15771",0,0,0.227675,0,0,0.430931,0,0.341393,"Open_promoters","Open_promoters"
"MAPk-Ak2",0,0,0.091269,0,0,0.41979,0,0.488941,"Low_signal","Open_promoters"
"CG42699",0.059945,0.11989,0.102945,0.179835,0.023978,0.069816,0,0.443592,"Low_signal","H1"
"CG3097",0.121827,0.121827,0.060914,0,0.121827,0.090355,0,0.483249,"Low_signal","Enhancers"
"CG42264",0.248344,0,0,0.165563,0,0,0,0.586093,"Low_signal","Enhancers"
"CG3108",0,0,0,0.338983,0,0,0,0.661017,"Low_signal","H1"
"CG15767",0,0,0.35824,0,0,0,0,0.64176,"Low_signal","Gene_body_2"
"mir-4963",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44832",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12239",0,0,0,0,0.766958,0,0,0.233042,"HP1","HP1"
"Cpr5C",0.89955,0,0,0,0,0,0,0.10045,"Enhancers","Enhancers"
"Prosbeta2R1",0,0,0,0.795681,0,0,0,0.204319,"H1","H1"
"lncRNA:CR45529",0,0,0,0.404669,0,0,0,0.595331,"Low_signal","H1"
"CG44329",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"AgmNAT",0.037657,0,0,0,0,0,0,0.962343,"Low_signal","Low_signal"
"CG15765",0.067373,0,0,0,0,0.053899,0,0.878728,"Low_signal","Low_signal"
"lncRNA:CR43264",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-6-1Psi",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12729",0,0,0,0,0.726392,0,0,0.273608,"HP1","HP1"
"CG43136",0.802276,0,0,0,0,0,0,0.197724,"Enhancers","Enhancers"
"CG43137",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15764",0,0,0,0,0.512383,0,0,0.487617,"HP1","HP1"
"GAA1",0,0,0.540143,0,0,0.459857,0,0,"Gene_body_2","Gene_body_2"
"mof",0,0,0.497843,0,0,0.349486,0,0.152672,"Gene_body_2","Gene_body_2"
"Usp30",0,0,0.538213,0,0,0.461787,0,0,"Gene_body_2","Gene_body_2"
"CG16721",0,0,0.170358,0,0,0.548268,0,0.281374,"Open_promoters","Open_promoters"
"lncRNA:CR45668",0.291279,0,0,0,0.17134,0,0.034268,0.503113,"Low_signal","Enhancers"
"Act5C",0.10996,0,0,0,0,0.594976,0,0.295064,"Open_promoters","Open_promoters"
"CG4020",0,0,0,0,0.556098,0,0,0.443902,"HP1","HP1"
"CG12236",0,0,0.622775,0,0,0.182039,0,0.195186,"Gene_body_2","Gene_body_2"
"Shmt",0.294102,0,0.625469,0,0,0,0,0.080429,"Gene_body_2","Gene_body_2"
"asRNA:CR44108",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG3726",0.121188,0,0,0,0,0,0,0.878812,"Low_signal","Low_signal"
"CG12728",0,0,0.340393,0,0,0.226929,0,0.432678,"Low_signal","Gene_body_2"
"CG32756",0,0,0.431674,0,0,0.224635,0,0.343692,"Gene_body_2","Gene_body_2"
"CG6041",0,0.439453,0.560547,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG32755",0,0.410959,0.170548,0,0,0,0,0.418493,"Low_signal","Gene_body_1"
"CG6048",0,0,0,0,0.810263,0,0,0.189737,"HP1","HP1"
"CG6067",0,0,0,0,0.332705,0,0,0.667295,"Low_signal","HP1"
"fs(1)M3",0,0,0,0.198675,0.453642,0,0,0.347682,"HP1","HP1"
"Grip",0.064691,0,0,0,0.205681,0,0.117532,0.612096,"Low_signal","HP1"
"CG5966",0,0,0,0,0.233827,0,0.114315,0.651858,"Low_signal","HP1"
"CG4766",0,0,0,0,0,0,0.666464,0.333536,"Pc","Pc"
"lncRNA:CR44498",0,0,0,0,0,0,0.931223,0.068777,"Pc","Pc"
"mab-21",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44499",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"rux",0,0,0.146556,0,0,0.439668,0,0.413776,"Open_promoters","Open_promoters"
"MCTS1",0,0,0,0,0,0.712589,0,0.287411,"Open_promoters","Open_promoters"
"CG5937",0,0.260216,0.115652,0,0.11382,0,0,0.510312,"Low_signal","Gene_body_1"
"CG5921",0.077338,0,0,0.182211,0.011608,0,0,0.728843,"Low_signal","H1"
"CG43115",0.394469,0,0,0,0,0,0,0.605531,"Low_signal","Enhancers"
"CG5928",0,0,0,0.338438,0,0,0,0.661562,"Low_signal","H1"
"Tsp5D",0,0,0,0.157178,0,0,0,0.842822,"Low_signal","Low_signal"
"CG4666",0,0,0,0.424737,0.350058,0,0,0.225204,"H1","H1"
"CG4660",0.477477,0,0,0,0,0,0,0.522523,"Low_signal","Enhancers"
"raptor",0,0,0.537333,0,0,0.105854,0,0.356812,"Gene_body_2","Gene_body_2"
"Mipp2",0.068478,0,0.45549,0,0,0.102716,0,0.373317,"Gene_body_2","Gene_body_2"
"asRNA:CR44959",0.062338,0,0,0,0,0.548052,0,0.38961,"Open_promoters","Open_promoters"
"Nep1",0.248394,0,0,0.047,0.0705,0,0,0.634106,"Low_signal","Enhancers"
"Ca-alpha1T",0.159676,0,0,0.016969,0.057694,0,0.006787,0.758875,"Low_signal","Low_signal"
"CG32750",0,0,0,0.316686,0,0,0,0.683314,"Low_signal","H1"
"CG32751",0,0,0,0.540019,0,0,0,0.459981,"H1","H1"
"CG43090",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"vanin-like",0,0,0,0.506116,0.253058,0,0,0.240827,"H1","H1"
"Btnd",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Efr",0,0,0.477552,0,0.217234,0,0,0.305214,"Gene_body_2","Gene_body_2"
"sqh",0,0,0.355459,0,0,0.2886,0,0.35594,"Low_signal","Gene_body_2"
"dtn",0,0,0.454072,0,0,0.170277,0,0.37565,"Gene_body_2","Gene_body_2"
"CG14445",0,0,0.079556,0,0.277521,0,0,0.642923,"Low_signal","HP1"
"Rbcn-3A",0,0.0814,0.417515,0,0,0.114435,0,0.38665,"Gene_body_2","Gene_body_2"
"Spx",0,0,0,0,0,0.889515,0,0.110485,"Open_promoters","Open_promoters"
"schlank",0,0.094142,0.188285,0,0,0.094142,0,0.623431,"Low_signal","Gene_body_2"
"CG3781",0,0,0,0,0,0.546316,0,0.453684,"Open_promoters","Open_promoters"
"Spt6",0,0,0.834841,0,0,0.139558,0,0.025602,"Gene_body_2","Gene_body_2"
"CG3566",0,0,0,0,0,0.413242,0,0.586758,"Low_signal","Open_promoters"
"Ubi-p5E",0.216528,0,0,0,0,0.225189,0,0.558282,"Low_signal","Open_promoters"
"lncRNA:CR45530",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR32745",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG11700",0.243823,0,0,0,0.756177,0,0,0,"HP1","HP1"
"Top3beta",0,0,0.46729,0,0,0.30893,0,0.22378,"Gene_body_2","Gene_body_2"
"wuho",0,0,0,0,0,0.341997,0,0.658003,"Low_signal","Open_promoters"
"Rpt4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mldr",0,0,0.104384,0,0,0.478079,0,0.417537,"Open_promoters","Open_promoters"
"CG15892",0,0,0.242522,0,0,0.519806,0,0.237672,"Open_promoters","Open_promoters"
"CG15891",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3815",0,0,0.382575,0,0,0.449874,0,0.167551,"Open_promoters","Open_promoters"
"CG12219",0,0,0.424025,0,0,0.575975,0,0,"Open_promoters","Open_promoters"
"CG3823",0.081227,0,0,0,0,0,0,0.918773,"Low_signal","Low_signal"
"CG15894",0.16007,0,0.029104,0,0,0.101863,0,0.708964,"Low_signal","Enhancers"
"CG42240",0,0,0,0,0,0.411711,0,0.588289,"Low_signal","Open_promoters"
"CG3842",0.150779,0,0,0,0.201039,0,0,0.648182,"Low_signal","HP1"
"CG3847",0,0,0,0,0,0.718706,0,0.281294,"Open_promoters","Open_promoters"
"ND-B16.6",0,0,0,0,0,0.999278,0,0.000722,"Open_promoters","Open_promoters"
"kdn",0.252478,0,0,0,0.26398,0.056106,0,0.427436,"Low_signal","HP1"
"swaPsi",0,0,0,0,1,0,0,0,"HP1","HP1"
"swa",0,0,0,0,0.996507,0,0,0.003493,"HP1","HP1"
"Marf",0,0,0.688241,0,0,0.180905,0,0.130854,"Gene_body_2","Gene_body_2"
"lncRNA:CR44816",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"PpV",0,0,0.343243,0,0,0.656757,0,0,"Open_promoters","Open_promoters"
"CG33664",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33669",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33668",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42340",0.126255,0,0,0,0,0.01999,0,0.853755,"Low_signal","Low_signal"
"CG33667",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33666",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG33665",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Phe-GAA-1-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3918",0,0,0.479233,0,0,0.28541,0,0.235357,"Gene_body_2","Gene_body_2"
"CG3342",0,0,0,0,0,0.505051,0,0.494949,"Open_promoters","Open_promoters"
"Agxt",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RpL7A",0,0,0,0,0,0.489596,0,0.510404,"Low_signal","Open_promoters"
"snoRNA:Or-CD10",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"dx",0,0,0.065559,0,0.262238,0.262456,0,0.409747,"Low_signal","Open_promoters"
"CG34417",0.03099,0,0,0.03099,0.340895,0,0,0.597124,"Low_signal","HP1"
"CG17717",0,0,0,0,0.845133,0,0,0.154867,"HP1","HP1"
"Pat1",0,0,0.582713,0,0,0.097119,0,0.320168,"Gene_body_2","Gene_body_2"
