"","Enhancers","Gene_body_1","Gene_body_2","H1","HP1","Open_promoters","Pc","Low_signal","annot","annot_thr"
"ttm50",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG2712",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"crm",0,0,0,0,0,0.181429,0,0.818571,"Low_signal","Low_signal"
"kirre",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Syx4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43494",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32795",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"w",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG12498",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG14416",0,0,0,0.638571,0,0,0,0.361429,"H1","H1"
"CG14417",0,0,0,0.095714,0,0,0,0.904286,"Low_signal","Low_signal"
"CG14418",0.801429,0,0,0.198571,0,0,0,0,"Enhancers","Enhancers"
"CG14419",0,0,0,0.408571,0,0,0,0.591429,"Low_signal","H1"
"CG3526",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3588",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14424",0,0,0,0.94,0,0,0,0.06,"H1","H1"
"CG32793",0.75,0,0,0,0,0.24,0,0.01,"Enhancers","Enhancers"
"CG3592",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3598",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG14420",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14421",0,0,0,1,0,0,0,0,"H1","H1"
"CG14422",0,0,0,1,0,0,0,0,"H1","H1"
"CG14423",0,0,0,1,0,0,0,0,"H1","H1"
"CG17959",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3603",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"rst",0.38,0,0,0,0,0,0,0.62,"Low_signal","Enhancers"
"CG4116",0.802857,0,0,0.197143,0,0,0,0,"Enhancers","Enhancers"
"N",0.675,0,0,0,0,0,0,0.325,"Enhancers","Enhancers"
"CG18508",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Fcp3C",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3939",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"dnc",0.35,0,0,0,0,0,0,0.65,"Low_signal","Enhancers"
"CG14265",0.305714,0,0,0,0,0,0,0.694286,"Low_signal","Enhancers"
"ng2",0.327143,0,0,0,0,0,0,0.672857,"Low_signal","Enhancers"
"ng3",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ng1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ng4",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pig1",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Sgs4",0.2775,0,0,0,0,0,0,0.7225,"Low_signal","Enhancers"
"CG10793",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44886",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46243",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44999",0.8975,0,0,0,0,0,0,0.1025,"Enhancers","Enhancers"
"Myc",0.8975,0,0,0,0,0,0,0.1025,"Enhancers","Enhancers"
"tRNA:Gln-TTG-2-1",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG14269",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG12535",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG16782",0,0,0,0.342857,0,0,0,0.657143,"Low_signal","H1"
"CG10801",0,0,0,0.48,0,0,0,0.52,"Low_signal","H1"
"CG16781",0,0,0,0.365714,0,0,0,0.634286,"Low_signal","H1"
"CG12206",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10804",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG10802",0,0,0,0,0,0.1625,0,0.8375,"Low_signal","Low_signal"
"CG14270",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG10803",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Gas8",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG13021",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR34335",0,0,0,0,0,0,0.014286,0.985714,"Low_signal","Low_signal"
"ppk8",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"DIP-alpha",0,0,0.072857,0,0,0.07,0,0.857143,"Low_signal","Low_signal"
"CG2875",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"AstA-R1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ilp7",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Parg",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Mnt",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45102",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rala",0.192857,0,0,0,0,0.378571,0,0.428571,"Low_signal","Open_promoters"
"Tlk",0.2675,0,0,0,0,0,0,0.7325,"Low_signal","Enhancers"
"mir-4962",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"HIP-R",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Crg-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR42499",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44117",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR33221",0.428571,0,0,0,0,0,0.102857,0.468571,"Low_signal","Enhancers"
"HIP",0.75,0,0,0,0,0,0.125,0.125,"Enhancers","Enhancers"
"fd3F",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR44118",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ec",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Gln-CTG-2-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Pro-CGG-3-1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2901",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:roX1",0.432857,0,0,0.138571,0,0,0,0.428571,"Enhancers","Enhancers"
"CG2930",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"yin",0.912857,0,0,0,0,0,0,0.087143,"Enhancers","Enhancers"
"VhaAC39-1",0,0,0,0,0,0.12,0,0.88,"Low_signal","Low_signal"
"CG15239",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42541",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Glos",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG2938",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Gem4b",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Gem4c",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vap33",0,0,0,0,0,0.4375,0,0.5625,"Low_signal","Open_promoters"
"lva",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6428",0,0,0,0,0,0.35,0,0.65,"Low_signal","Open_promoters"
"asRNA:CR45481",0,0,0,0,0,0.1675,0,0.8325,"Low_signal","Low_signal"
"CG6414",0,0,0,0.785714,0,0,0.214286,0,"H1","H1"
"lncRNA:CR43298",0,0,0,0,0,0,0.847143,0.152857,"Pc","Pc"
"lncRNA:CR45482",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46247",0,0,0,0,0,0,0.562857,0.437143,"Pc","Pc"
"lncRNA:CR46349",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG43689",0,0,0,0,0,0,1,0,"Pc","Pc"
"Cmtr1",0,0,0,0,0,0.67,0,0.33,"Open_promoters","Open_promoters"
"CG15375",0,0,0,0,0,0.705,0,0.295,"Open_promoters","Open_promoters"
"Xpac",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"brn",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"cib",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"dgt4",0,0,0,0,0,0.4975,0,0.5025,"Low_signal","Open_promoters"
"Nsun2",0,0,0,0,0,0.142857,0,0.857143,"Low_signal","Low_signal"
"tyf",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Tip60",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"GlcAT-I",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Fas2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43288",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG15571",0.294286,0,0,0,0,0,0,0.705714,"Low_signal","Enhancers"
"CG15570",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Femcoat",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Muc4B",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43134",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43135",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15576",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12691",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15572",0,0,0,0.2525,0,0,0,0.7475,"Low_signal","H1"
"lncRNA:CR45483",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15577",0,0,0,0.571429,0,0,0,0.428571,"H1","H1"
"CG15578",0,0,0,1,0,0,0,0,"H1","H1"
"CG12692",0.78,0,0,0,0,0,0,0.22,"Enhancers","Enhancers"
"CG15579",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR46156",0,0.935,0.065,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"lncRNA:CR44957",0,1,0,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"mei-9",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NO66",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mRpL33",0,0,0,0,0,0.098571,0,0.901429,"Low_signal","Low_signal"
"norpA",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12693",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"mir-982",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"mir-303",0,0,0,0,0,0.354286,0,0.645714,"Low_signal","Open_promoters"
"CG3626",0,0,0,0,0,0.0425,0,0.9575,"Low_signal","Low_signal"
"mir-983-1",0,0,0.427143,0,0,0,0,0.572857,"Low_signal","Gene_body_2"
"mir-983-2",0,0,0.687143,0,0,0,0,0.312857,"Gene_body_2","Gene_body_2"
"mir-984",0,0,0.907143,0,0,0,0,0.092857,"Gene_body_2","Gene_body_2"
"asRNA:CR43614",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45484",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12688",0,0,0,0,0,0,1,0,"Pc","Pc"
"bi",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG3556",0,0,0,0,0,0,0.1725,0.8275,"Low_signal","Low_signal"
"rb",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CHOp24",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3568",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Usf",0,0,0,0,0,0.008571,0,0.991429,"Low_signal","Low_signal"
"CG15912",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3527",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG11436",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG11444",0,0,0,0,0,0.145714,0.425714,0.428571,"Low_signal","Pc"
"CG3546",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG12684",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR32773",0,0,0,0,0,0,1,0,"Pc","Pc"
"peb",0,0,0,0,0,0,1,0,"Pc","Pc"
"Alms1b",0,0,0.051429,0,0,0,0,0.948571,"Low_signal","Low_signal"
"Alms1a",0,0,0,0,0,0.565714,0.434286,0,"Open_promoters","Open_promoters"
"pon",0,0,0,0,0,0.455,0.545,0,"Pc","Pc"
"CG3081",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG3062",0,0,0,0,0,0,1,0,"Pc","Pc"
"HLH4C",0,0,0,0,0,0,1,0,"Pc","Pc"
"mRpL30",0,0,0,0,0,0,1,0,"Pc","Pc"
"Cbp80",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Torsin",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15473",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3009",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"fzr",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pp2C1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"ctp",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Pdha",0.54,0,0,0,0,0.46,0,0,"Enhancers","Enhancers"
"CG7024",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"Proc-R",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15472",0,0,0,0.052857,0,0,0,0.947143,"Low_signal","Low_signal"
"Klf15",0,0,0,0.588571,0,0,0,0.411429,"H1","H1"
"lncRNA:CR45515",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG2871",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15471",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6978",0,0,0,0.9375,0,0,0,0.0625,"H1","H1"
"CG2861",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45516",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12682",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42594",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR43495",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"boil",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6927",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32772",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4041",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6903",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"hpRNA:CR46342",0,0.332857,0.667143,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG44774",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ptp4E",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15468",0,0,0,0.674286,0,0,0,0.325714,"H1","H1"
"lncRNA:CR45792",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12680",0,0,0,0.3525,0,0,0,0.6475,"Low_signal","H1"
"ovo",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"lncRNA:CR44833",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32767",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15465",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"rg",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Rpn13R",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5062",0,0,0,0.472857,0,0,0,0.527143,"Low_signal","H1"
"lncRNA:CR44834",0,0,0,0.29,0,0,0,0.71,"Low_signal","H1"
"CG42749",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3323",0,0.558571,0,0,0,0,0,0.441429,"Gene_body_1","Gene_body_1"
"CG17764",0,0.452857,0.547143,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"Cdk7",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"snf",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"TrxT",0,0,0,0,0.16,0,0,0.84,"Low_signal","Low_signal"
"dhd",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4198",0,0,0,0,1,0,0,0,"HP1","HP1"
"CG15930",0,0,0,0,0,0.421429,0,0.578571,"Low_signal","Open_promoters"
"Sas10",0,0,0,0,0,0.0225,0,0.9775,"Low_signal","Low_signal"
"Rnp4F",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Mcm3",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3309",0,0,0,0,0,0.075714,0,0.924286,"Low_signal","Low_signal"
"XRCC1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CanB",0,0,0,0,0,0.7525,0,0.2475,"Open_promoters","Open_promoters"
"SK",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"NAAT1",0,0,0,1,0,0,0,0,"H1","H1"
"spoon",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Usp16-45",0,0,0,0,0,0.0825,0,0.9175,"Low_signal","Low_signal"
"CG16756",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45517",0.9575,0,0,0,0,0,0,0.0425,"Enhancers","Enhancers"
"CG15784",0.3225,0,0,0,0,0,0,0.6775,"Low_signal","Enhancers"
"lncRNA:CR44471",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"SPR",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"frma",0,0,0,0.64,0,0,0,0.36,"H1","H1"
"CG32762",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4151",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR45519",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG12730",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45518",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"snoRNA:Psi28S-3342",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Vsx2",0,0,0,0,0,0,1,0,"Pc","Pc"
"Vsx1",0,0,0,0,0,0,1,0,"Pc","Pc"
"CG34435",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG34434",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"RhoGAP5A",0,0,0,0,0,0.134286,0,0.865714,"Low_signal","Low_signal"
"mir-3645",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Mlc-c",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Pop1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"OtopLa",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"OtopLc",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45520",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Sirt4",0,0,0,0,0,0.914286,0,0.085714,"Open_promoters","Open_promoters"
"CG4119",0,0,0,0,0,0.88,0,0.12,"Open_promoters","Open_promoters"
"Rab18",0,0,0,0,0,0.268571,0,0.731429,"Low_signal","Open_promoters"
"RpL35",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Tre1",0.175714,0,0,0,0,0,0,0.824286,"Low_signal","Low_signal"
"Gr5a",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR44958",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42449",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"PGAP1",0,0,0.752857,0,0,0.247143,0,0,"Gene_body_2","Gene_body_2"
"cv",0,0,0.245,0,0,0.755,0,0,"Open_promoters","Open_promoters"
"asRNA:CR45525",0,0,0,0,0,0.468571,0,0.531429,"Low_signal","Open_promoters"
"CG3149",0.292857,0,0,0,0,0.707143,0,0,"Open_promoters","Open_promoters"
"lncRNA:CR42794",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"AdamTS-B",1,0,0,0,0,0,0,0,"Enhancers","Enhancers"
"CG33080",0,0,0,0.602857,0,0,0,0.397143,"H1","H1"
"CG15773",0,0,0,1,0,0,0,0,"H1","H1"
"Snx27",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"IntS6",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Rtel1",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15772",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lin-52",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15771",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"asRNA:CR45528",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"MAPk-Ak2",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG42699",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3097",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42264",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3108",0,0,0,0.314286,0,0,0,0.685714,"Low_signal","H1"
"CG15767",0,0.4675,0.5325,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"mir-4963",0,0.3675,0,0,0,0,0,0.6325,"Low_signal","Gene_body_1"
"lncRNA:CR44832",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12239",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Cpr5C",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Prosbeta2R1",0,0,0,0.385,0,0,0,0.615,"Low_signal","H1"
"lncRNA:CR45529",0,0,0,1,0,0,0,0,"H1","H1"
"CG44329",0,0,0,1,0,0,0,0,"H1","H1"
"AgmNAT",0,0,0,0.685714,0,0,0,0.314286,"H1","H1"
"CG15765",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"tRNA:Glu-CTC-6-1Psi",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"lncRNA:CR43264",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12729",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43136",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43137",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG15764",0,0,0.7375,0,0,0,0,0.2625,"Gene_body_2","Gene_body_2"
"GAA1",0,0,0,0,0,0.775714,0,0.224286,"Open_promoters","Open_promoters"
"mof",0,0,0,0,0,0.495714,0,0.504286,"Low_signal","Open_promoters"
"CG16721",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Usp30",0,0,0,0,0,0.59,0,0.41,"Open_promoters","Open_promoters"
"lncRNA:CR45668",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Act5C",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4020",0.135,0,0,0,0,0,0,0.865,"Low_signal","Low_signal"
"CG12236",0,0,0.75,0,0,0.0875,0,0.1625,"Gene_body_2","Gene_body_2"
"asRNA:CR44108",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Shmt",0.004286,0,0,0,0,0,0,0.995714,"Low_signal","Low_signal"
"CG3726",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG12728",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG32756",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG6041",0,0,1,0,0,0,0,0,"Gene_body_2","Gene_body_2"
"CG32755",0,0.6225,0.3775,0,0,0,0,0,"Gene_body_1","Gene_body_1"
"CG6048",0,0,0,0.1625,0,0,0,0.8375,"Low_signal","Low_signal"
"CG6067",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"fs(1)M3",0.21,0,0,0.79,0,0,0,0,"H1","H1"
"Grip",0.6975,0,0,0,0,0,0,0.3025,"Enhancers","Enhancers"
"CG5966",0,0,0,1,0,0,0,0,"H1","H1"
"CG4766",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44498",0,0,0,0,0,0,1,0,"Pc","Pc"
"mab-21",0,0,0,0,0,0,1,0,"Pc","Pc"
"lncRNA:CR44499",0,0,0,0,0,0,1,0,"Pc","Pc"
"MCTS1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"rux",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5937",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5921",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43115",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG5928",0,0,0,0.645,0,0,0,0.355,"H1","H1"
"Tsp5D",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4666",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG4660",0.611429,0,0.388571,0,0,0,0,0,"Enhancers","Enhancers"
"asRNA:CR44959",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"raptor",0,0,0,0,0,0.427143,0,0.572857,"Low_signal","Open_promoters"
"Nep1",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Mipp2",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ca-alpha1T",0.547143,0,0,0,0,0,0,0.452857,"Enhancers","Enhancers"
"CG32750",0,0,0,0.801429,0,0,0,0.198571,"H1","H1"
"CG32751",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG43090",0,0,0,0.415714,0,0,0,0.584286,"Low_signal","H1"
"vanin-like",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Btnd",0,0,0,0.247143,0,0,0,0.752857,"Low_signal","Low_signal"
"Efr",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"sqh",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"dtn",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG14445",0,0,0,0,0.7125,0,0,0.2875,"HP1","HP1"
"Rbcn-3A",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Spx",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3781",0.3275,0,0,0,0,0,0,0.6725,"Low_signal","Enhancers"
"schlank",0.182857,0,0,0,0,0,0,0.817143,"Low_signal","Low_signal"
"Spt6",0.7425,0,0,0,0,0,0,0.2575,"Enhancers","Enhancers"
"CG3566",0,0,0,0,0,0.537143,0,0.462857,"Open_promoters","Open_promoters"
"lncRNA:CR45530",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"Ubi-p5E",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CR32745",0.354286,0,0,0,0,0,0,0.645714,"Low_signal","Enhancers"
"CG11700",0.607143,0,0,0,0,0,0,0.392857,"Enhancers","Enhancers"
"Top3beta",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"wuho",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"mldr",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"Rpt4",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15892",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG3815",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG15891",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
"CG12219",0,0,0,0,0,0.164286,0,0.835714,"Low_signal","Low_signal"
"CG3823",0,0,0,1,0,0,0,0,"H1","H1"
"CG15894",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG42240",0,0,0,0,0,0,0,1,"Low_signal","Low_signal"
"CG3842",0.905,0,0,0,0,0,0,0.095,"Enhancers","Enhancers"
"CG3847",0,0,0,0,0,1,0,0,"Open_promoters","Open_promoters"
